Navn;Stasjon;Tid(norsk normaltid);Homogenisert middeltemperatur (mnd);Homogenisert middeltemperatur, avvik fra normalen 1961-1990 (mnd)
Trondheim - Voll;SN68860;12.1923;-4,3;-2,3
Trondheim - Voll;SN68860;01.1924;-2,5;0,5
Trondheim - Voll;SN68860;02.1924;-4,4;-1,9
Trondheim - Voll;SN68860;03.1924;-3,9;-3,9
Trondheim - Voll;SN68860;04.1924;1,4;-1,6
Trondheim - Voll;SN68860;05.1924;6,2;-2,8
Trondheim - Voll;SN68860;06.1924;9,7;-2,3
Trondheim - Voll;SN68860;07.1924;14,7;1,7
Trondheim - Voll;SN68860;08.1924;14,2;1,7
Trondheim - Voll;SN68860;09.1924;10,5;1,5
Trondheim - Voll;SN68860;10.1924;6,9;1,4
Trondheim - Voll;SN68860;11.1924;1,8;1,3
Trondheim - Voll;SN68860;12.1924;2,7;4,7
Trondheim - Voll;SN68860;01.1925;0,6;3,6
Trondheim - Voll;SN68860;02.1925;-0,6;1,9
Trondheim - Voll;SN68860;03.1925;-3,1;-3,1
Trondheim - Voll;SN68860;04.1925;4;1
Trondheim - Voll;SN68860;05.1925;8,9;-0,1
Trondheim - Voll;SN68860;06.1925;10,6;-1,4
Trondheim - Voll;SN68860;07.1925;16,8;3,8
Trondheim - Voll;SN68860;08.1925;13,7;1,2
Trondheim - Voll;SN68860;09.1925;9,4;0,4
Trondheim - Voll;SN68860;10.1925;2,3;-3,2
Trondheim - Voll;SN68860;11.1925;-2,1;-2,6
Trondheim - Voll;SN68860;12.1925;-4,6;-2,6
Trondheim - Voll;SN68860;01.1926;-3,5;-0,5
Trondheim - Voll;SN68860;02.1926;-2,2;0,3
Trondheim - Voll;SN68860;03.1926;0;0
Trondheim - Voll;SN68860;04.1926;4,7;1,7
Trondheim - Voll;SN68860;05.1926;6,8;-2,2
Trondheim - Voll;SN68860;06.1926;12,9;0,9
Trondheim - Voll;SN68860;07.1926;13,6;0,6
Trondheim - Voll;SN68860;08.1926;13,2;0,7
Trondheim - Voll;SN68860;09.1926;8,7;-0,3
Trondheim - Voll;SN68860;10.1926;0,4;-5,1
Trondheim - Voll;SN68860;11.1926;2,5;2
Trondheim - Voll;SN68860;12.1926;-1,5;0,5
Trondheim - Voll;SN68860;01.1927;-1,6;1,4
Trondheim - Voll;SN68860;02.1927;-0,8;1,7
Trondheim - Voll;SN68860;03.1927;1,9;1,9
Trondheim - Voll;SN68860;04.1927;1,3;-1,7
Trondheim - Voll;SN68860;05.1927;4,7;-4,3
Trondheim - Voll;SN68860;06.1927;10,2;-1,8
Trondheim - Voll;SN68860;07.1927;16,6;3,6
Trondheim - Voll;SN68860;08.1927;15;2,5
Trondheim - Voll;SN68860;09.1927;8,9;-0,1
Trondheim - Voll;SN68860;10.1927;3,6;-1,9
Trondheim - Voll;SN68860;11.1927;-1,7;-2,2
Trondheim - Voll;SN68860;12.1927;-4,9;-2,9
Trondheim - Voll;SN68860;01.1928;-2,2;0,8
Trondheim - Voll;SN68860;02.1928;-2,4;0,1
Trondheim - Voll;SN68860;03.1928;0,5;0,5
Trondheim - Voll;SN68860;04.1928;4,7;1,7
Trondheim - Voll;SN68860;05.1928;6,5;-2,5
Trondheim - Voll;SN68860;06.1928;8,7;-3,3
Trondheim - Voll;SN68860;07.1928;10,2;-2,8
Trondheim - Voll;SN68860;08.1928;11,5;-1
Trondheim - Voll;SN68860;09.1928;8,2;-0,8
Trondheim - Voll;SN68860;10.1928;4,8;-0,7
Trondheim - Voll;SN68860;11.1928;1,2;0,7
Trondheim - Voll;SN68860;12.1928;-0,9;1,1
Trondheim - Voll;SN68860;01.1929;-4,1;-1,1
Trondheim - Voll;SN68860;02.1929;-5,1;-2,6
Trondheim - Voll;SN68860;03.1929;2,5;2,5
Trondheim - Voll;SN68860;04.1929;0,4;-2,6
Trondheim - Voll;SN68860;05.1929;8,6;-0,4
Trondheim - Voll;SN68860;06.1929;9,8;-2,2
Trondheim - Voll;SN68860;07.1929;11,5;-1,5
Trondheim - Voll;SN68860;08.1929;10,9;-1,6
Trondheim - Voll;SN68860;09.1929;9,2;0,2
Trondheim - Voll;SN68860;10.1929;5;-0,5
Trondheim - Voll;SN68860;11.1929;2,4;1,9
Trondheim - Voll;SN68860;12.1929;2;4
Trondheim - Voll;SN68860;01.1930;1,3;4,3
Trondheim - Voll;SN68860;02.1930;-1,5;1
Trondheim - Voll;SN68860;03.1930;0,8;0,8
Trondheim - Voll;SN68860;04.1930;6;3
Trondheim - Voll;SN68860;05.1930;9,4;0,4
Trondheim - Voll;SN68860;06.1930;13,5;1,5
Trondheim - Voll;SN68860;07.1930;16,1;3,1
Trondheim - Voll;SN68860;08.1930;15,6;3,1
Trondheim - Voll;SN68860;09.1930;9,2;0,2
Trondheim - Voll;SN68860;10.1930;6,2;0,7
Trondheim - Voll;SN68860;11.1930;-0,3;-0,8
Trondheim - Voll;SN68860;12.1930;1;3
Trondheim - Voll;SN68860;01.1931;-4,1;-1,1
Trondheim - Voll;SN68860;02.1931;-3,3;-0,8
Trondheim - Voll;SN68860;03.1931;-3,8;-3,8
Trondheim - Voll;SN68860;04.1931;2,6;-0,4
Trondheim - Voll;SN68860;05.1931;9;0
Trondheim - Voll;SN68860;06.1931;7,9;-4,1
Trondheim - Voll;SN68860;07.1931;15,2;2,2
Trondheim - Voll;SN68860;08.1931;11,4;-1,1
Trondheim - Voll;SN68860;09.1931;7,1;-1,9
Trondheim - Voll;SN68860;10.1931;3,9;-1,6
Trondheim - Voll;SN68860;11.1931;3,8;3,3
Trondheim - Voll;SN68860;12.1931;-0,9;1,1
Trondheim - Voll;SN68860;01.1932;1,6;4,6
Trondheim - Voll;SN68860;02.1932;0,9;3,4
Trondheim - Voll;SN68860;03.1932;-1,9;-1,9
Trondheim - Voll;SN68860;04.1932;2,7;-0,3
Trondheim - Voll;SN68860;05.1932;8,1;-0,9
Trondheim - Voll;SN68860;06.1932;9,6;-2,4
Trondheim - Voll;SN68860;07.1932;14,7;1,7
Trondheim - Voll;SN68860;08.1932;12,4;-0,1
Trondheim - Voll;SN68860;09.1932;8,1;-0,9
Trondheim - Voll;SN68860;10.1932;2,7;-2,8
Trondheim - Voll;SN68860;11.1932;1,3;0,8
Trondheim - Voll;SN68860;12.1932;1,6;3,6
Trondheim - Voll;SN68860;01.1933;0,6;3,6
Trondheim - Voll;SN68860;02.1933;-4,1;-1,6
Trondheim - Voll;SN68860;03.1933;0,3;0,3
Trondheim - Voll;SN68860;04.1933;2,4;-0,6
Trondheim - Voll;SN68860;05.1933;7,9;-1,1
Trondheim - Voll;SN68860;06.1933;15,4;3,4
Trondheim - Voll;SN68860;07.1933;15;2
Trondheim - Voll;SN68860;08.1933;12,6;0,1
Trondheim - Voll;SN68860;09.1933;10,7;1,7
Trondheim - Voll;SN68860;10.1933;5,2;-0,3
Trondheim - Voll;SN68860;11.1933;-1,2;-1,7
Trondheim - Voll;SN68860;12.1933;-0,1;1,9
Trondheim - Voll;SN68860;01.1934;2;5
Trondheim - Voll;SN68860;02.1934;0,8;3,3
Trondheim - Voll;SN68860;03.1934;0,7;0,7
Trondheim - Voll;SN68860;04.1934;3,2;0,2
Trondheim - Voll;SN68860;05.1934;8,7;-0,3
Trondheim - Voll;SN68860;06.1934;11;-1
Trondheim - Voll;SN68860;07.1934;15,4;2,4
Trondheim - Voll;SN68860;08.1934;15,5;3
Trondheim - Voll;SN68860;09.1934;12,6;3,6
Trondheim - Voll;SN68860;10.1934;6;0,5
Trondheim - Voll;SN68860;11.1934;1,3;0,8
Trondheim - Voll;SN68860;12.1934;0,5;2,5
Trondheim - Voll;SN68860;01.1935;-1,5;1,5
Trondheim - Voll;SN68860;02.1935;-0,8;1,7
Trondheim - Voll;SN68860;03.1935;-1,9;-1,9
Trondheim - Voll;SN68860;04.1935;2,6;-0,4
Trondheim - Voll;SN68860;05.1935;5,1;-3,9
Trondheim - Voll;SN68860;06.1935;12,1;0,1
Trondheim - Voll;SN68860;07.1935;12,7;-0,3
Trondheim - Voll;SN68860;08.1935;13,2;0,7
Trondheim - Voll;SN68860;09.1935;8,7;-0,3
Trondheim - Voll;SN68860;10.1935;4,8;-0,7
Trondheim - Voll;SN68860;11.1935;3,8;3,3
Trondheim - Voll;SN68860;12.1935;-0,7;1,3
Trondheim - Voll;SN68860;01.1936;-2,4;0,6
Trondheim - Voll;SN68860;02.1936;-4;-1,5
Trondheim - Voll;SN68860;03.1936;0,1;0,1
Trondheim - Voll;SN68860;04.1936;2,1;-0,9
Trondheim - Voll;SN68860;05.1936;9,2;0,2
Trondheim - Voll;SN68860;06.1936;13,6;1,6
Trondheim - Voll;SN68860;07.1936;15,6;2,6
Trondheim - Voll;SN68860;08.1936;13,1;0,6
Trondheim - Voll;SN68860;09.1936;8,9;-0,1
Trondheim - Voll;SN68860;10.1936;4,1;-1,4
Trondheim - Voll;SN68860;11.1936;2,1;1,6
Trondheim - Voll;SN68860;12.1936;2;4
Trondheim - Voll;SN68860;01.1937;-1,7;1,3
Trondheim - Voll;SN68860;02.1937;-5;-2,5
Trondheim - Voll;SN68860;03.1937;-2,4;-2,4
Trondheim - Voll;SN68860;04.1937;6,7;3,7
Trondheim - Voll;SN68860;05.1937;10,5;1,5
Trondheim - Voll;SN68860;06.1937;12,2;0,2
Trondheim - Voll;SN68860;07.1937;16,9;3,9
Trondheim - Voll;SN68860;08.1937;16,2;3,7
Trondheim - Voll;SN68860;09.1937;9,9;0,9
Trondheim - Voll;SN68860;10.1937;7,6;2,1
Trondheim - Voll;SN68860;11.1937;0;-0,5
Trondheim - Voll;SN68860;12.1937;-4,5;-2,5
Trondheim - Voll;SN68860;01.1938;-0,7;2,3
Trondheim - Voll;SN68860;02.1938;1,1;3,6
Trondheim - Voll;SN68860;03.1938;2,9;2,9
Trondheim - Voll;SN68860;04.1938;2,4;-0,6
Trondheim - Voll;SN68860;05.1938;6,7;-2,3
Trondheim - Voll;SN68860;06.1938;10,4;-1,6
Trondheim - Voll;SN68860;07.1938;15,4;2,4
Trondheim - Voll;SN68860;08.1938;14,4;1,9
Trondheim - Voll;SN68860;09.1938;10,4;1,4
Trondheim - Voll;SN68860;10.1938;6,9;1,4
Trondheim - Voll;SN68860;11.1938;4,3;3,8
Trondheim - Voll;SN68860;12.1938;0,1;2,1
Trondheim - Voll;SN68860;01.1939;-3;0
Trondheim - Voll;SN68860;02.1939;2,2;4,7
Trondheim - Voll;SN68860;03.1939;0,2;0,2
Trondheim - Voll;SN68860;04.1939;2,3;-0,7
Trondheim - Voll;SN68860;05.1939;7,2;-1,8
Trondheim - Voll;SN68860;06.1939;10,8;-1,2
Trondheim - Voll;SN68860;07.1939;14,7;1,7
Trondheim - Voll;SN68860;08.1939;15,4;2,9
Trondheim - Voll;SN68860;09.1939;10,2;1,2
Trondheim - Voll;SN68860;10.1939;4,1;-1,4
Trondheim - Voll;SN68860;11.1939;1,9;1,4
Trondheim - Voll;SN68860;12.1939;-2,7;-0,7
Trondheim - Voll;SN68860;01.1940;-6,8;-3,8
Trondheim - Voll;SN68860;02.1940;-9,2;-6,7
Trondheim - Voll;SN68860;03.1940;-3,2;-3,2
Trondheim - Voll;SN68860;04.1940;2;-1
Trondheim - Voll;SN68860;05.1940;10,7;1,7
Trondheim - Voll;SN68860;06.1940;12;0
Trondheim - Voll;SN68860;07.1940;13,2;0,2
Trondheim - Voll;SN68860;08.1940;11;-1,5
Trondheim - Voll;SN68860;09.1940;8;-1
Trondheim - Voll;SN68860;10.1940;5,5;0
Trondheim - Voll;SN68860;11.1940;1,3;0,8
Trondheim - Voll;SN68860;12.1940;-2,5;-0,5
Trondheim - Voll;SN68860;01.1941;-7,1;-4,1
Trondheim - Voll;SN68860;02.1941;-5,7;-3,2
Trondheim - Voll;SN68860;03.1941;-2,1;-2,1
Trondheim - Voll;SN68860;04.1941;1,8;-1,2
Trondheim - Voll;SN68860;05.1941;6,7;-2,3
Trondheim - Voll;SN68860;06.1941;10,5;-1,5
Trondheim - Voll;SN68860;07.1941;17,5;4,5
Trondheim - Voll;SN68860;08.1941;12,8;0,3
Trondheim - Voll;SN68860;09.1941;9,4;0,4
Trondheim - Voll;SN68860;10.1941;3,8;-1,7
Trondheim - Voll;SN68860;11.1941;0,5;0
Trondheim - Voll;SN68860;12.1941;-2,6;-0,6
Trondheim - Voll;SN68860;01.1942;-9,6;-6,6
Trondheim - Voll;SN68860;02.1942;-5,5;-3
Trondheim - Voll;SN68860;03.1942;-4,7;-4,7
Trondheim - Voll;SN68860;04.1942;3,5;0,5
Trondheim - Voll;SN68860;05.1942;7;-2
Trondheim - Voll;SN68860;06.1942;9,9;-2,1
Trondheim - Voll;SN68860;07.1942;12,2;-0,8
Trondheim - Voll;SN68860;08.1942;13,4;0,9
Trondheim - Voll;SN68860;09.1942;8,8;-0,2
Trondheim - Voll;SN68860;10.1942;5,3;-0,2
Trondheim - Voll;SN68860;11.1942;2,4;1,9
Trondheim - Voll;SN68860;12.1942;-1,1;0,9
Trondheim - Voll;SN68860;01.1943;-3,7;-0,7
Trondheim - Voll;SN68860;02.1943;1;3,5
Trondheim - Voll;SN68860;03.1943;3;3
Trondheim - Voll;SN68860;04.1943;3,2;0,2
Trondheim - Voll;SN68860;05.1943;8;-1
Trondheim - Voll;SN68860;06.1943;12,6;0,6
Trondheim - Voll;SN68860;07.1943;13,7;0,7
Trondheim - Voll;SN68860;08.1943;11,4;-1,1
Trondheim - Voll;SN68860;09.1943;10;1
Trondheim - Voll;SN68860;10.1943;7,4;1,9
Trondheim - Voll;SN68860;11.1943;0,8;0,3
Trondheim - Voll;SN68860;12.1943;1,1;3,1
Trondheim - Voll;SN68860;01.1944;-0,5;2,5
Trondheim - Voll;SN68860;02.1944;-0,6;1,9
Trondheim - Voll;SN68860;03.1944;-0,9;-0,9
Trondheim - Voll;SN68860;04.1944;1,1;-1,9
Trondheim - Voll;SN68860;05.1944;5,4;-3,6
Trondheim - Voll;SN68860;06.1944;10,7;-1,3
Trondheim - Voll;SN68860;07.1944;15,1;2,1
Trondheim - Voll;SN68860;08.1944;12,7;0,2
Trondheim - Voll;SN68860;09.1944;9,6;0,6
Trondheim - Voll;SN68860;10.1944;6,8;1,3
Trondheim - Voll;SN68860;11.1944;0,4;-0,1
Trondheim - Voll;SN68860;12.1944;1,1;3,1
Trondheim - Voll;SN68860;01.1945;-7,2;-4,2
Trondheim - Voll;SN68860;02.1945;-1,1;1,4
Trondheim - Voll;SN68860;03.1945;2,1;2,1
Trondheim - Voll;SN68860;04.1945;4,3;1,3
Trondheim - Voll;SN68860;05.1945;7,8;-1,2
Trondheim - Voll;SN68860;06.1945;12,1;0,1
Trondheim - Voll;SN68860;07.1945;15,6;2,6
Trondheim - Voll;SN68860;08.1945;14,3;1,8
Trondheim - Voll;SN68860;09.1945;9;0
Trondheim - Voll;SN68860;10.1945;4,8;-0,7
Trondheim - Voll;SN68860;11.1945;1,5;1
Trondheim - Voll;SN68860;12.1945;-2,2;-0,2
Trondheim - Voll;SN68860;01.1946;-2,7;0,3
Trondheim - Voll;SN68860;02.1946;-5;-2,5
Trondheim - Voll;SN68860;03.1946;-0,6;-0,6
Trondheim - Voll;SN68860;04.1946;3,9;0,9
Trondheim - Voll;SN68860;05.1946;8,6;-0,4
Trondheim - Voll;SN68860;06.1946;11,6;-0,4
Trondheim - Voll;SN68860;07.1946;15,2;2,2
Trondheim - Voll;SN68860;08.1946;14,1;1,6
Trondheim - Voll;SN68860;09.1946;10,7;1,7
Trondheim - Voll;SN68860;10.1946;5,1;-0,4
Trondheim - Voll;SN68860;11.1946;2,1;1,6
Trondheim - Voll;SN68860;12.1946;0,2;2,2
Trondheim - Voll;SN68860;01.1947;-2,9;0,1
Trondheim - Voll;SN68860;02.1947;-8,7;-6,2
Trondheim - Voll;SN68860;03.1947;-4,3;-4,3
Trondheim - Voll;SN68860;04.1947;3;0
Trondheim - Voll;SN68860;05.1947;9,7;0,7
Trondheim - Voll;SN68860;06.1947;12,9;0,9
Trondheim - Voll;SN68860;07.1947;15,6;2,6
Trondheim - Voll;SN68860;08.1947;14,2;1,7
Trondheim - Voll;SN68860;09.1947;10,5;1,5
Trondheim - Voll;SN68860;10.1947;4,5;-1
Trondheim - Voll;SN68860;11.1947;-1,6;-2,1
Trondheim - Voll;SN68860;12.1947;-3;-1
Trondheim - Voll;SN68860;01.1948;-5,9;-2,9
Trondheim - Voll;SN68860;02.1948;-0,6;1,9
Trondheim - Voll;SN68860;03.1948;3,2;3,2
Trondheim - Voll;SN68860;04.1948;5,5;2,5
Trondheim - Voll;SN68860;05.1948;8,7;-0,3
Trondheim - Voll;SN68860;06.1948;10,7;-1,3
Trondheim - Voll;SN68860;07.1948;15,5;2,5
Trondheim - Voll;SN68860;08.1948;11,8;-0,7
Trondheim - Voll;SN68860;09.1948;9,6;0,6
Trondheim - Voll;SN68860;10.1948;3,7;-1,8
Trondheim - Voll;SN68860;11.1948;1,6;1,1
Trondheim - Voll;SN68860;12.1948;2,2;4,2
Trondheim - Voll;SN68860;01.1949;-0,4;2,6
Trondheim - Voll;SN68860;02.1949;0,6;3,1
Trondheim - Voll;SN68860;03.1949;-1,3;-1,3
Trondheim - Voll;SN68860;04.1949;4,1;1,1
Trondheim - Voll;SN68860;05.1949;8,6;-0,4
Trondheim - Voll;SN68860;06.1949;11;-1
Trondheim - Voll;SN68860;07.1949;12,6;-0,4
Trondheim - Voll;SN68860;08.1949;11,8;-0,7
Trondheim - Voll;SN68860;09.1949;12,2;3,2
Trondheim - Voll;SN68860;10.1949;5,7;0,2
Trondheim - Voll;SN68860;11.1949;2,2;1,7
Trondheim - Voll;SN68860;12.1949;-0,9;1,1
Trondheim - Voll;SN68860;01.1950;-3,5;-0,5
Trondheim - Voll;SN68860;02.1950;-1,7;0,8
Trondheim - Voll;SN68860;03.1950;1;1
Trondheim - Voll;SN68860;04.1950;4,3;1,3
Trondheim - Voll;SN68860;05.1950;7,8;-1,2
Trondheim - Voll;SN68860;06.1950;11,6;-0,4
Trondheim - Voll;SN68860;07.1950;14,3;1,3
Trondheim - Voll;SN68860;08.1950;16;3,5
Trondheim - Voll;SN68860;09.1950;9,8;0,8
Trondheim - Voll;SN68860;10.1950;6,5;1
Trondheim - Voll;SN68860;11.1950;0,8;0,3
Trondheim - Voll;SN68860;12.1950;-2,9;-0,9
Trondheim - Voll;SN68860;01.1951;-5,6;-2,6
Trondheim - Voll;SN68860;02.1951;-1,2;1,3
Trondheim - Voll;SN68860;03.1951;-2,9;-2,9
Trondheim - Voll;SN68860;04.1951;2,5;-0,5
Trondheim - Voll;SN68860;05.1951;5,7;-3,3
Trondheim - Voll;SN68860;06.1951;9,7;-2,3
Trondheim - Voll;SN68860;07.1951;11,5;-1,5
Trondheim - Voll;SN68860;08.1951;15,1;2,6
Trondheim - Voll;SN68860;09.1951;10,5;1,5
Trondheim - Voll;SN68860;10.1951;6,2;0,7
Trondheim - Voll;SN68860;11.1951;1,1;0,6
Trondheim - Voll;SN68860;12.1951;1,3;3,3
Trondheim - Voll;SN68860;01.1952;-4,8;-1,8
Trondheim - Voll;SN68860;02.1952;-1,9;0,6
Trondheim - Voll;SN68860;03.1952;-1,6;-1,6
Trondheim - Voll;SN68860;04.1952;5,5;2,5
Trondheim - Voll;SN68860;05.1952;8,2;-0,8
Trondheim - Voll;SN68860;06.1952;10,2;-1,8
Trondheim - Voll;SN68860;07.1952;12,5;-0,5
Trondheim - Voll;SN68860;08.1952;11,5;-1
Trondheim - Voll;SN68860;09.1952;6,2;-2,8
Trondheim - Voll;SN68860;10.1952;3,3;-2,2
Trondheim - Voll;SN68860;11.1952;-1,7;-2,2
Trondheim - Voll;SN68860;12.1952;-3,8;-1,8
Trondheim - Voll;SN68860;01.1953;-2,5;0,5
Trondheim - Voll;SN68860;02.1953;-4,7;-2,2
Trondheim - Voll;SN68860;03.1953;3,2;3,2
Trondheim - Voll;SN68860;04.1953;3,9;0,9
Trondheim - Voll;SN68860;05.1953;7,7;-1,3
Trondheim - Voll;SN68860;06.1953;16,4;4,4
Trondheim - Voll;SN68860;07.1953;14,4;1,4
Trondheim - Voll;SN68860;08.1953;13,2;0,7
Trondheim - Voll;SN68860;09.1953;8,9;-0,1
Trondheim - Voll;SN68860;10.1953;7,2;1,7
Trondheim - Voll;SN68860;11.1953;3,3;2,8
Trondheim - Voll;SN68860;12.1953;0,1;2,1
Trondheim - Voll;SN68860;01.1954;-4,3;-1,3
Trondheim - Voll;SN68860;02.1954;-5,5;-3
Trondheim - Voll;SN68860;03.1954;0,2;0,2
Trondheim - Voll;SN68860;04.1954;2,7;-0,3
Trondheim - Voll;SN68860;05.1954;11,3;2,3
Trondheim - Voll;SN68860;06.1954;10,5;-1,5
Trondheim - Voll;SN68860;07.1954;14;1
Trondheim - Voll;SN68860;08.1954;12,5;0
Trondheim - Voll;SN68860;09.1954;8,6;-0,4
Trondheim - Voll;SN68860;10.1954;4,4;-1,1
Trondheim - Voll;SN68860;11.1954;1,3;0,8
Trondheim - Voll;SN68860;12.1954;0,2;2,2
Trondheim - Voll;SN68860;01.1955;-2,8;0,2
Trondheim - Voll;SN68860;02.1955;-5,8;-3,3
Trondheim - Voll;SN68860;03.1955;-2,2;-2,2
Trondheim - Voll;SN68860;04.1955;1,1;-1,9
Trondheim - Voll;SN68860;05.1955;5;-4
Trondheim - Voll;SN68860;06.1955;9,8;-2,2
Trondheim - Voll;SN68860;07.1955;14,6;1,6
Trondheim - Voll;SN68860;08.1955;14;1,5
Trondheim - Voll;SN68860;09.1955;9,9;0,9
Trondheim - Voll;SN68860;10.1955;3,5;-2
Trondheim - Voll;SN68860;11.1955;1,4;0,9
Trondheim - Voll;SN68860;12.1955;-5;-3
Trondheim - Voll;SN68860;01.1956;-3,9;-0,9
Trondheim - Voll;SN68860;02.1956;-6,1;-3,6
Trondheim - Voll;SN68860;03.1956;-0,1;-0,1
Trondheim - Voll;SN68860;04.1956;1,7;-1,3
Trondheim - Voll;SN68860;05.1956;7,8;-1,2
Trondheim - Voll;SN68860;06.1956;9,9;-2,1
Trondheim - Voll;SN68860;07.1956;13,4;0,4
Trondheim - Voll;SN68860;08.1956;11,3;-1,2
Trondheim - Voll;SN68860;09.1956;8,9;-0,1
Trondheim - Voll;SN68860;10.1956;4,5;-1
Trondheim - Voll;SN68860;11.1956;-1;-1,5
Trondheim - Voll;SN68860;12.1956;-0,5;1,5
Trondheim - Voll;SN68860;01.1957;-0,6;2,4
Trondheim - Voll;SN68860;02.1957;-3,2;-0,7
Trondheim - Voll;SN68860;03.1957;-0,6;-0,6
Trondheim - Voll;SN68860;04.1957;3,1;0,1
Trondheim - Voll;SN68860;05.1957;6,5;-2,5
Trondheim - Voll;SN68860;06.1957;8,9;-3,1
Trondheim - Voll;SN68860;07.1957;14,3;1,3
Trondheim - Voll;SN68860;08.1957;12,2;-0,3
Trondheim - Voll;SN68860;09.1957;8,4;-0,6
Trondheim - Voll;SN68860;10.1957;4,9;-0,6
Trondheim - Voll;SN68860;11.1957;2;1,5
Trondheim - Voll;SN68860;12.1957;-1,3;0,7
Trondheim - Voll;SN68860;01.1958;-5,5;-2,5
Trondheim - Voll;SN68860;02.1958;-7,5;-5
Trondheim - Voll;SN68860;03.1958;-6,3;-6,3
Trondheim - Voll;SN68860;04.1958;2,3;-0,7
Trondheim - Voll;SN68860;05.1958;6,6;-2,4
Trondheim - Voll;SN68860;06.1958;11;-1
Trondheim - Voll;SN68860;07.1958;12,5;-0,5
Trondheim - Voll;SN68860;08.1958;13,8;1,3
Trondheim - Voll;SN68860;09.1958;11,3;2,3
Trondheim - Voll;SN68860;10.1958;7,8;2,3
Trondheim - Voll;SN68860;11.1958;4,4;3,9
Trondheim - Voll;SN68860;12.1958;-3,6;-1,6
Trondheim - Voll;SN68860;01.1959;-5,3;-2,3
Trondheim - Voll;SN68860;02.1959;0,6;3,1
Trondheim - Voll;SN68860;03.1959;3,2;3,2
Trondheim - Voll;SN68860;04.1959;5;2
Trondheim - Voll;SN68860;05.1959;7,8;-1,2
Trondheim - Voll;SN68860;06.1959;11,8;-0,2
Trondheim - Voll;SN68860;07.1959;14;1
Trondheim - Voll;SN68860;08.1959;13,9;1,4
Trondheim - Voll;SN68860;09.1959;8,9;-0,1
Trondheim - Voll;SN68860;10.1959;5,7;0,2
Trondheim - Voll;SN68860;11.1959;3,4;2,9
Trondheim - Voll;SN68860;12.1959;-0,2;1,8
Trondheim - Voll;SN68860;01.1960;-5,9;-2,9
Trondheim - Voll;SN68860;02.1960;-4,1;-1,6
Trondheim - Voll;SN68860;03.1960;1,3;1,3
Trondheim - Voll;SN68860;04.1960;4,3;1,3
Trondheim - Voll;SN68860;05.1960;8,7;-0,3
Trondheim - Voll;SN68860;06.1960;12,4;0,4
Trondheim - Voll;SN68860;07.1960;14,2;1,2
Trondheim - Voll;SN68860;08.1960;13,9;1,4
Trondheim - Voll;SN68860;09.1960;10;1
Trondheim - Voll;SN68860;10.1960;1,7;-3,8
Trondheim - Voll;SN68860;11.1960;0,6;0,1
Trondheim - Voll;SN68860;12.1960;-2,6;-0,6
Trondheim - Voll;SN68860;01.1961;-3,9;-0,9
Trondheim - Voll;SN68860;02.1961;0,4;2,9
Trondheim - Voll;SN68860;03.1961;1,6;1,6
Trondheim - Voll;SN68860;04.1961;2,6;-0,4
Trondheim - Voll;SN68860;05.1961;7,7;-1,3
Trondheim - Voll;SN68860;06.1961;11,6;-0,4
Trondheim - Voll;SN68860;07.1961;13;0
Trondheim - Voll;SN68860;08.1961;11,9;-0,6
Trondheim - Voll;SN68860;09.1961;10,9;1,9
Trondheim - Voll;SN68860;10.1961;8,9;3,4
Trondheim - Voll;SN68860;11.1961;3,5;3
Trondheim - Voll;SN68860;12.1961;-3,1;-1,1
Trondheim - Voll;SN68860;01.1962;-1,5;1,5
Trondheim - Voll;SN68860;02.1962;-1,4;1,1
Trondheim - Voll;SN68860;03.1962;-4,2;-4,2
Trondheim - Voll;SN68860;04.1962;2,7;-0,3
Trondheim - Voll;SN68860;05.1962;6,9;-2,1
Trondheim - Voll;SN68860;06.1962;9,1;-2,9
Trondheim - Voll;SN68860;07.1962;11,7;-1,3
Trondheim - Voll;SN68860;08.1962;11,7;-0,8
Trondheim - Voll;SN68860;09.1962;8,9;-0,1
Trondheim - Voll;SN68860;10.1962;6,1;0,6
Trondheim - Voll;SN68860;11.1962;-0,4;-0,9
Trondheim - Voll;SN68860;12.1962;-2,4;-0,4
Trondheim - Voll;SN68860;01.1963;-3,2;-0,2
Trondheim - Voll;SN68860;02.1963;-6,4;-3,9
Trondheim - Voll;SN68860;03.1963;-1,9;-1,9
Trondheim - Voll;SN68860;04.1963;4,2;1,2
Trondheim - Voll;SN68860;05.1963;10,9;1,9
Trondheim - Voll;SN68860;06.1963;12,7;0,7
Trondheim - Voll;SN68860;07.1963;12,1;-0,9
Trondheim - Voll;SN68860;08.1963;14,7;2,2
Trondheim - Voll;SN68860;09.1963;9,7;0,7
Trondheim - Voll;SN68860;10.1963;6;0,5
Trondheim - Voll;SN68860;11.1963;-0,2;-0,7
Trondheim - Voll;SN68860;12.1963;-0,3;1,7
Trondheim - Voll;SN68860;01.1964;0,7;3,7
Trondheim - Voll;SN68860;02.1964;-2,2;0,3
Trondheim - Voll;SN68860;03.1964;0,9;0,9
Trondheim - Voll;SN68860;04.1964;4,7;1,7
Trondheim - Voll;SN68860;05.1964;9;0
Trondheim - Voll;SN68860;06.1964;9,9;-2,1
Trondheim - Voll;SN68860;07.1964;12,3;-0,7
Trondheim - Voll;SN68860;08.1964;11,5;-1
Trondheim - Voll;SN68860;09.1964;7,6;-1,4
Trondheim - Voll;SN68860;10.1964;5,7;0,2
