Navn;Stasjon;Tid(norsk normaltid);Homogenisert middeltemperatur (mnd);Homogenisert middeltemperatur, avvik fra normalen 1961-1990 (mnd)
Snåsa - Kjevlia;SN70850;01.1965;-6,5;-0,2
Snåsa - Kjevlia;SN70850;02.1965;-4,2;1,2
Snåsa - Kjevlia;SN70850;03.1965;-2,5;-0,2
Snåsa - Kjevlia;SN70850;04.1965;3,4;1,9
Snåsa - Kjevlia;SN70850;05.1965;5,8;-1,6
Snåsa - Kjevlia;SN70850;06.1965;11,5;-0,1
Snåsa - Kjevlia;SN70850;07.1965;11,4;-1,5
Snåsa - Kjevlia;SN70850;08.1965;10,7;-1,3
Snåsa - Kjevlia;SN70850;09.1965;10,9;2,8
Snåsa - Kjevlia;SN70850;10.1965;4,8;0,6
Snåsa - Kjevlia;SN70850;11.1965;-4,1;-2,2
Snåsa - Kjevlia;SN70850;12.1965;-9,7;-5,2
Snåsa - Kjevlia;SN70850;01.1966;-10,4;-4,1
Snåsa - Kjevlia;SN70850;02.1966;-14;-8,6
Snåsa - Kjevlia;SN70850;03.1966;-3,5;-1,2
Snåsa - Kjevlia;SN70850;04.1966;-0,9;-2,4
Snåsa - Kjevlia;SN70850;05.1966;6,4;-1
Snåsa - Kjevlia;SN70850;06.1966;14,3;2,7
Snåsa - Kjevlia;SN70850;07.1966;12,4;-0,5
Snåsa - Kjevlia;SN70850;08.1966;10,9;-1,1
Snåsa - Kjevlia;SN70850;09.1966;6,4;-1,7
Snåsa - Kjevlia;SN70850;10.1966;3,7;-0,5
Snåsa - Kjevlia;SN70850;11.1966;-2,1;-0,2
Snåsa - Kjevlia;SN70850;12.1966;-2,8;1,7
Snåsa - Kjevlia;SN70850;01.1967;-9,8;-3,5
Snåsa - Kjevlia;SN70850;02.1967;-2,2;3,2
Snåsa - Kjevlia;SN70850;03.1967;0,7;3
Snåsa - Kjevlia;SN70850;04.1967;1,1;-0,4
Snåsa - Kjevlia;SN70850;05.1967;7,1;-0,3
Snåsa - Kjevlia;SN70850;06.1967;10,1;-1,5
Snåsa - Kjevlia;SN70850;07.1967;12,8;-0,1
Snåsa - Kjevlia;SN70850;08.1967;12,5;0,5
Snåsa - Kjevlia;SN70850;09.1967;10;1,9
Snåsa - Kjevlia;SN70850;10.1967;4;-0,2
Snåsa - Kjevlia;SN70850;11.1967;2,2;4,1
Snåsa - Kjevlia;SN70850;12.1967;-8,7;-4,2
Snåsa - Kjevlia;SN70850;01.1968;-7;-0,7
Snåsa - Kjevlia;SN70850;02.1968;-5,8;-0,4
Snåsa - Kjevlia;SN70850;03.1968;-1,6;0,7
Snåsa - Kjevlia;SN70850;04.1968;2,2;0,7
Snåsa - Kjevlia;SN70850;05.1968;5,3;-2,1
Snåsa - Kjevlia;SN70850;06.1968;12,1;0,5
Snåsa - Kjevlia;SN70850;07.1968;11,7;-1,2
Snåsa - Kjevlia;SN70850;08.1968;11;-1
Snåsa - Kjevlia;SN70850;09.1968;8,7;0,6
Snåsa - Kjevlia;SN70850;10.1968;1,3;-2,9
Snåsa - Kjevlia;SN70850;11.1968;-8;-6,1
Snåsa - Kjevlia;SN70850;12.1968;-3,5;1
Snåsa - Kjevlia;SN70850;01.1969;-5;1,3
Snåsa - Kjevlia;SN70850;02.1969;-8,3;-2,9
Snåsa - Kjevlia;SN70850;03.1969;-6;-3,7
Snåsa - Kjevlia;SN70850;04.1969;2,1;0,6
Snåsa - Kjevlia;SN70850;05.1969;7,4;0
Snåsa - Kjevlia;SN70850;06.1969;13,9;2,3
Snåsa - Kjevlia;SN70850;07.1969;13;0,1
Snåsa - Kjevlia;SN70850;08.1969;16,3;4,3
Snåsa - Kjevlia;SN70850;09.1969;7,5;-0,6
Snåsa - Kjevlia;SN70850;10.1969;4,5;0,3
Snåsa - Kjevlia;SN70850;11.1969;-4,9;-3
Snåsa - Kjevlia;SN70850;12.1969;-6,2;-1,7
Snåsa - Kjevlia;SN70850;01.1970;-10,1;-3,8
Snåsa - Kjevlia;SN70850;02.1970;-11,7;-6,3
Snåsa - Kjevlia;SN70850;03.1970;-2,5;-0,2
Snåsa - Kjevlia;SN70850;04.1970;0,1;-1,4
Snåsa - Kjevlia;SN70850;05.1970;8,4;1
Snåsa - Kjevlia;SN70850;06.1970;14,2;2,6
Snåsa - Kjevlia;SN70850;07.1970;13;0,1
Snåsa - Kjevlia;SN70850;08.1970;12,9;0,9
Snåsa - Kjevlia;SN70850;09.1970;7,7;-0,4
Snåsa - Kjevlia;SN70850;10.1970;4,2;0
Snåsa - Kjevlia;SN70850;11.1970;-3,6;-1,7
Snåsa - Kjevlia;SN70850;12.1970;-1,9;2,6
Snåsa - Kjevlia;SN70850;01.1971;-2,5;3,8
Snåsa - Kjevlia;SN70850;02.1971;-4,3;1,1
Snåsa - Kjevlia;SN70850;03.1971;-6;-3,7
Snåsa - Kjevlia;SN70850;04.1971;1,3;-0,2
Snåsa - Kjevlia;SN70850;05.1971;8,3;0,9
Snåsa - Kjevlia;SN70850;06.1971;10,8;-0,8
Snåsa - Kjevlia;SN70850;07.1971;12,8;-0,1
Snåsa - Kjevlia;SN70850;08.1971;11,9;-0,1
Snåsa - Kjevlia;SN70850;09.1971;7,8;-0,3
Snåsa - Kjevlia;SN70850;10.1971;3,2;-1
Snåsa - Kjevlia;SN70850;11.1971;-2,8;-0,9
Snåsa - Kjevlia;SN70850;12.1971;0,1;4,6
Snåsa - Kjevlia;SN70850;01.1972;-8,5;-2,2
Snåsa - Kjevlia;SN70850;02.1972;-3,2;2,2
Snåsa - Kjevlia;SN70850;03.1972;-0,8;1,5
Snåsa - Kjevlia;SN70850;04.1972;2,1;0,6
Snåsa - Kjevlia;SN70850;05.1972;8,1;0,7
Snåsa - Kjevlia;SN70850;06.1972;14,1;2,5
Snåsa - Kjevlia;SN70850;07.1972;15;2,1
Snåsa - Kjevlia;SN70850;08.1972;11,9;-0,1
Snåsa - Kjevlia;SN70850;09.1972;6,6;-1,5
Snåsa - Kjevlia;SN70850;10.1972;3,5;-0,7
Snåsa - Kjevlia;SN70850;11.1972;-0,8;1,1
Snåsa - Kjevlia;SN70850;12.1972;1,5;6
Snåsa - Kjevlia;SN70850;01.1973;1,1;7,4
Snåsa - Kjevlia;SN70850;02.1973;-4,4;1
Snåsa - Kjevlia;SN70850;03.1973;1,4;3,7
Snåsa - Kjevlia;SN70850;04.1973;0,5;-1
Snåsa - Kjevlia;SN70850;05.1973;6,8;-0,6
Snåsa - Kjevlia;SN70850;06.1973;11,6;0
Snåsa - Kjevlia;SN70850;07.1973;15;2,1
Snåsa - Kjevlia;SN70850;08.1973;10,7;-1,3
Snåsa - Kjevlia;SN70850;09.1973;6,7;-1,4
Snåsa - Kjevlia;SN70850;10.1973;1,1;-3,1
Snåsa - Kjevlia;SN70850;11.1973;-4,7;-2,8
Snåsa - Kjevlia;SN70850;12.1973;-4;0,5
Snåsa - Kjevlia;SN70850;01.1974;-0,6;5,7
Snåsa - Kjevlia;SN70850;02.1974;-2,1;3,3
Snåsa - Kjevlia;SN70850;03.1974;-1,7;0,6
Snåsa - Kjevlia;SN70850;04.1974;2,4;0,9
Snåsa - Kjevlia;SN70850;05.1974;8,2;0,8
Snåsa - Kjevlia;SN70850;06.1974;12,3;0,7
Snåsa - Kjevlia;SN70850;07.1974;11,5;-1,4
Snåsa - Kjevlia;SN70850;08.1974;12,1;0,1
Snåsa - Kjevlia;SN70850;09.1974;9,8;1,7
Snåsa - Kjevlia;SN70850;10.1974;2,2;-2
Snåsa - Kjevlia;SN70850;11.1974;-2,6;-0,7
Snåsa - Kjevlia;SN70850;12.1974;-2,1;2,4
Snåsa - Kjevlia;SN70850;01.1975;-2,8;3,5
Snåsa - Kjevlia;SN70850;02.1975;-0,9;4,5
Snåsa - Kjevlia;SN70850;03.1975;-0,8;1,5
Snåsa - Kjevlia;SN70850;04.1975;0,3;-1,2
Snåsa - Kjevlia;SN70850;05.1975;6,3;-1,1
Snåsa - Kjevlia;SN70850;06.1975;9,1;-2,5
Snåsa - Kjevlia;SN70850;07.1975;12,4;-0,5
Snåsa - Kjevlia;SN70850;08.1975;12,2;0,2
Snåsa - Kjevlia;SN70850;09.1975;8,3;0,2
Snåsa - Kjevlia;SN70850;10.1975;4,4;0,2
Snåsa - Kjevlia;SN70850;11.1975;1,3;3,2
Snåsa - Kjevlia;SN70850;12.1975;-1,7;2,8
Snåsa - Kjevlia;SN70850;01.1976;-7;-0,7
Snåsa - Kjevlia;SN70850;02.1976;-3,1;2,3
Snåsa - Kjevlia;SN70850;03.1976;-4;-1,7
Snåsa - Kjevlia;SN70850;04.1976;0,5;-1
Snåsa - Kjevlia;SN70850;05.1976;7,9;0,5
Snåsa - Kjevlia;SN70850;06.1976;10,1;-1,5
Snåsa - Kjevlia;SN70850;07.1976;12,7;-0,2
Snåsa - Kjevlia;SN70850;08.1976;11,8;-0,2
Snåsa - Kjevlia;SN70850;09.1976;4,7;-3,4
Snåsa - Kjevlia;SN70850;10.1976;3,7;-0,5
Snåsa - Kjevlia;SN70850;11.1976;-0,5;1,4
Snåsa - Kjevlia;SN70850;12.1976;-8,6;-4,1
Snåsa - Kjevlia;SN70850;01.1977;-8,3;-2
Snåsa - Kjevlia;SN70850;02.1977;-9,2;-3,8
Snåsa - Kjevlia;SN70850;03.1977;-0,5;1,8
Snåsa - Kjevlia;SN70850;04.1977;-0,9;-2,4
Snåsa - Kjevlia;SN70850;05.1977;5,3;-2,1
Snåsa - Kjevlia;SN70850;06.1977;9,5;-2,1
Snåsa - Kjevlia;SN70850;07.1977;12,9;0
Snåsa - Kjevlia;SN70850;08.1977;11,7;-0,3
Snåsa - Kjevlia;SN70850;09.1977;7,1;-1
Snåsa - Kjevlia;SN70850;10.1977;5,7;1,5
Snåsa - Kjevlia;SN70850;11.1977;-1,2;0,7
Snåsa - Kjevlia;SN70850;12.1977;-1,2;3,3
Snåsa - Kjevlia;SN70850;01.1978;-4,5;1,8
Snåsa - Kjevlia;SN70850;02.1978;-9,6;-4,2
Snåsa - Kjevlia;SN70850;03.1978;-2,2;0,1
Snåsa - Kjevlia;SN70850;04.1978;0,3;-1,2
Snåsa - Kjevlia;SN70850;05.1978;7,3;-0,1
Snåsa - Kjevlia;SN70850;06.1978;12,3;0,7
Snåsa - Kjevlia;SN70850;07.1978;14,1;1,2
Snåsa - Kjevlia;SN70850;08.1978;11,6;-0,4
Snåsa - Kjevlia;SN70850;09.1978;7,1;-1
Snåsa - Kjevlia;SN70850;10.1978;3,1;-1,1
Snåsa - Kjevlia;SN70850;11.1978;-0,8;1,1
Snåsa - Kjevlia;SN70850;12.1978;-11,5;-7
Snåsa - Kjevlia;SN70850;01.1979;-9,9;-3,6
Snåsa - Kjevlia;SN70850;02.1979;-6,7;-1,3
Snåsa - Kjevlia;SN70850;03.1979;-1,9;0,4
Snåsa - Kjevlia;SN70850;04.1979;1,7;0,2
Snåsa - Kjevlia;SN70850;05.1979;6,6;-0,8
Snåsa - Kjevlia;SN70850;06.1979;12,6;1
Snåsa - Kjevlia;SN70850;07.1979;12,1;-0,8
Snåsa - Kjevlia;SN70850;08.1979;12,2;0,2
Snåsa - Kjevlia;SN70850;09.1979;7,5;-0,6
Snåsa - Kjevlia;SN70850;10.1979;2,9;-1,3
Snåsa - Kjevlia;SN70850;11.1979;-0,4;1,5
Snåsa - Kjevlia;SN70850;12.1979;-6,2;-1,7
Snåsa - Kjevlia;SN70850;01.1980;-10,1;-3,8
Snåsa - Kjevlia;SN70850;02.1980;-5,6;-0,2
Snåsa - Kjevlia;SN70850;03.1980;-3,1;-0,8
Snåsa - Kjevlia;SN70850;04.1980;3;1,5
Snåsa - Kjevlia;SN70850;05.1980;6,7;-0,7
Snåsa - Kjevlia;SN70850;06.1980;14,4;2,8
Snåsa - Kjevlia;SN70850;07.1980;15,8;2,9
Snåsa - Kjevlia;SN70850;08.1980;13,2;1,2
Snåsa - Kjevlia;SN70850;09.1980;9,3;1,2
Snåsa - Kjevlia;SN70850;10.1980;1,3;-2,9
Snåsa - Kjevlia;SN70850;11.1980;-5,8;-3,9
Snåsa - Kjevlia;SN70850;12.1980;-7,4;-2,9
Snåsa - Kjevlia;SN70850;01.1981;-6,9;-0,6
Snåsa - Kjevlia;SN70850;02.1981;-5,4;0
Snåsa - Kjevlia;SN70850;03.1981;-5,5;-3,2
Snåsa - Kjevlia;SN70850;04.1981;1,1;-0,4
Snåsa - Kjevlia;SN70850;05.1981;9,8;2,4
Snåsa - Kjevlia;SN70850;06.1981;9,4;-2,2
Snåsa - Kjevlia;SN70850;07.1981;12,5;-0,4
Snåsa - Kjevlia;SN70850;08.1981;10,8;-1,2
Snåsa - Kjevlia;SN70850;09.1981;9,8;1,7
Snåsa - Kjevlia;SN70850;10.1981;3,8;-0,4
Snåsa - Kjevlia;SN70850;11.1981;-5,1;-3,2
Snåsa - Kjevlia;SN70850;12.1981;-13,4;-8,9
Snåsa - Kjevlia;SN70850;01.1982;-9,2;-2,9
Snåsa - Kjevlia;SN70850;02.1982;-4,4;1
Snåsa - Kjevlia;SN70850;03.1982;0;2,3
Snåsa - Kjevlia;SN70850;04.1982;1,5;0
Snåsa - Kjevlia;SN70850;05.1982;6,5;-0,9
Snåsa - Kjevlia;SN70850;06.1982;9,1;-2,5
Snåsa - Kjevlia;SN70850;07.1982;13,6;0,7
Snåsa - Kjevlia;SN70850;08.1982;12,6;0,6
Snåsa - Kjevlia;SN70850;09.1982;7,8;-0,3
Snåsa - Kjevlia;SN70850;10.1982;4,3;0,1
Snåsa - Kjevlia;SN70850;11.1982;-1,1;0,8
Snåsa - Kjevlia;SN70850;12.1982;-1,8;2,7
Snåsa - Kjevlia;SN70850;01.1983;-3;3,3
Snåsa - Kjevlia;SN70850;02.1983;-4,3;1,1
Snåsa - Kjevlia;SN70850;03.1983;-1,9;0,4
Snåsa - Kjevlia;SN70850;04.1983;3,3;1,8
Snåsa - Kjevlia;SN70850;05.1983;9;1,6
Snåsa - Kjevlia;SN70850;06.1983;9,7;-1,9
Snåsa - Kjevlia;SN70850;07.1983;13,1;0,2
Snåsa - Kjevlia;SN70850;08.1983;10,6;-1,4
Snåsa - Kjevlia;SN70850;09.1983;9,2;1,1
Snåsa - Kjevlia;SN70850;10.1983;3,7;-0,5
Snåsa - Kjevlia;SN70850;11.1983;-2,5;-0,6
Snåsa - Kjevlia;SN70850;12.1983;-2,8;1,7
Snåsa - Kjevlia;SN70850;01.1984;-7;-0,7
Snåsa - Kjevlia;SN70850;02.1984;-1,9;3,5
Snåsa - Kjevlia;SN70850;03.1984;-3,7;-1,4
Snåsa - Kjevlia;SN70850;04.1984;2,9;1,4
Snåsa - Kjevlia;SN70850;05.1984;10,4;3
Snåsa - Kjevlia;SN70850;06.1984;10,4;-1,2
Snåsa - Kjevlia;SN70850;07.1984;11,6;-1,3
Snåsa - Kjevlia;SN70850;08.1984;11,8;-0,2
Snåsa - Kjevlia;SN70850;09.1984;8;-0,1
Snåsa - Kjevlia;SN70850;10.1984;5,7;1,5
Snåsa - Kjevlia;SN70850;11.1984;0,6;2,5
Snåsa - Kjevlia;SN70850;12.1984;-1,1;3,4
Snåsa - Kjevlia;SN70850;01.1985;-10,5;-4,2
Snåsa - Kjevlia;SN70850;02.1985;-11,9;-6,5
Snåsa - Kjevlia;SN70850;03.1985;-2,2;0,1
Snåsa - Kjevlia;SN70850;04.1985;-0,3;-1,8
Snåsa - Kjevlia;SN70850;05.1985;6,6;-0,8
Snåsa - Kjevlia;SN70850;06.1985;12,3;0,7
Snåsa - Kjevlia;SN70850;07.1985;14,2;1,3
Snåsa - Kjevlia;SN70850;08.1985;12,8;0,8
Snåsa - Kjevlia;SN70850;09.1985;6,8;-1,3
Snåsa - Kjevlia;SN70850;10.1985;5,8;1,6
Snåsa - Kjevlia;SN70850;11.1985;-3,8;-1,9
Snåsa - Kjevlia;SN70850;12.1985;-8;-3,5
Snåsa - Kjevlia;SN70850;01.1986;-13;-6,7
Snåsa - Kjevlia;SN70850;02.1986;-7,8;-2,4
Snåsa - Kjevlia;SN70850;03.1986;0;2,3
Snåsa - Kjevlia;SN70850;04.1986;-0,1;-1,6
Snåsa - Kjevlia;SN70850;05.1986;9,4;2
Snåsa - Kjevlia;SN70850;06.1986;13,8;2,2
Snåsa - Kjevlia;SN70850;07.1986;12,9;0
Snåsa - Kjevlia;SN70850;08.1986;10,6;-1,4
Snåsa - Kjevlia;SN70850;09.1986;5,7;-2,4
Snåsa - Kjevlia;SN70850;10.1986;4,5;0,3
Snåsa - Kjevlia;SN70850;11.1986;1,1;3
Snåsa - Kjevlia;SN70850;12.1986;-7,4;-2,9
Snåsa - Kjevlia;SN70850;01.1987;-13,7;-7,4
Snåsa - Kjevlia;SN70850;02.1987;-6,6;-1,2
Snåsa - Kjevlia;SN70850;03.1987;-4,9;-2,6
Snåsa - Kjevlia;SN70850;04.1987;2,2;0,7
Snåsa - Kjevlia;SN70850;05.1987;5,7;-1,7
Snåsa - Kjevlia;SN70850;06.1987;11;-0,6
Snåsa - Kjevlia;SN70850;07.1987;12,5;-0,4
Snåsa - Kjevlia;SN70850;08.1987;9,8;-2,2
Snåsa - Kjevlia;SN70850;09.1987;7,8;-0,3
Snåsa - Kjevlia;SN70850;10.1987;6,7;2,5
Snåsa - Kjevlia;SN70850;11.1987;-0,2;1,7
Snåsa - Kjevlia;SN70850;12.1987;-2,6;1,9
Snåsa - Kjevlia;SN70850;01.1988;-2,7;3,6
Snåsa - Kjevlia;SN70850;02.1988;-4,2;1,2
Snåsa - Kjevlia;SN70850;03.1988;-4,8;-2,5
Snåsa - Kjevlia;SN70850;04.1988;-0,3;-1,8
Snåsa - Kjevlia;SN70850;05.1988;8,7;1,3
Snåsa - Kjevlia;SN70850;06.1988;12,4;0,8
Snåsa - Kjevlia;SN70850;07.1988;15,9;3
Snåsa - Kjevlia;SN70850;08.1988;12,5;0,5
Snåsa - Kjevlia;SN70850;09.1988;9,4;1,3
Snåsa - Kjevlia;SN70850;10.1988;3,5;-0,7
Snåsa - Kjevlia;SN70850;11.1988;-3;-1,1
Snåsa - Kjevlia;SN70850;12.1988;-2,7;1,8
Snåsa - Kjevlia;SN70850;01.1989;0,8;7,1
Snåsa - Kjevlia;SN70850;02.1989;-0,4;5
Snåsa - Kjevlia;SN70850;03.1989;0,8;3,1
Snåsa - Kjevlia;SN70850;04.1989;2,9;1,4
Snåsa - Kjevlia;SN70850;05.1989;6,8;-0,6
Snåsa - Kjevlia;SN70850;06.1989;11,7;0,1
Snåsa - Kjevlia;SN70850;07.1989;11,6;-1,3
Snåsa - Kjevlia;SN70850;08.1989;12,5;0,5
Snåsa - Kjevlia;SN70850;09.1989;8,7;0,6
Snåsa - Kjevlia;SN70850;10.1989;4,5;0,3
Snåsa - Kjevlia;SN70850;11.1989;-0,4;1,5
Snåsa - Kjevlia;SN70850;12.1989;-4,6;-0,1
Snåsa - Kjevlia;SN70850;01.1990;-3,1;3,2
Snåsa - Kjevlia;SN70850;02.1990;1,2;6,6
Snåsa - Kjevlia;SN70850;03.1990;0,3;2,6
Snåsa - Kjevlia;SN70850;04.1990;2,9;1,4
Snåsa - Kjevlia;SN70850;05.1990;7,1;-0,3
Snåsa - Kjevlia;SN70850;06.1990;12,6;1
Snåsa - Kjevlia;SN70850;07.1990;13;0,1
Snåsa - Kjevlia;SN70850;08.1990;13;1
Snåsa - Kjevlia;SN70850;09.1990;8,2;0,1
Snåsa - Kjevlia;SN70850;10.1990;5,2;1
Snåsa - Kjevlia;SN70850;11.1990;-0,3;1,6
Snåsa - Kjevlia;SN70850;12.1990;-0,3;4,2
Snåsa - Kjevlia;SN70850;01.1991;-2,9;3,4
Snåsa - Kjevlia;SN70850;02.1991;-5,6;-0,2
Snåsa - Kjevlia;SN70850;03.1991;0,4;2,7
Snåsa - Kjevlia;SN70850;04.1991;3,6;2,1
Snåsa - Kjevlia;SN70850;05.1991;5,1;-2,3
Snåsa - Kjevlia;SN70850;06.1991;10,2;-1,4
Snåsa - Kjevlia;SN70850;07.1991;14,5;1,6
Snåsa - Kjevlia;SN70850;08.1991;13,1;1,1
Snåsa - Kjevlia;SN70850;09.1991;7,2;-0,9
Snåsa - Kjevlia;SN70850;10.1991;3,6;-0,6
Snåsa - Kjevlia;SN70850;11.1991;0,5;2,4
Snåsa - Kjevlia;SN70850;12.1991;-0,8;3,7
Snåsa - Kjevlia;SN70850;01.1992;-0,4;5,9
Snåsa - Kjevlia;SN70850;02.1992;-1,4;4
Snåsa - Kjevlia;SN70850;03.1992;1;3,3
Snåsa - Kjevlia;SN70850;04.1992;0,1;-1,4
Snåsa - Kjevlia;SN70850;05.1992;9,1;1,7
Snåsa - Kjevlia;SN70850;06.1992;14;2,4
Snåsa - Kjevlia;SN70850;07.1992;11,3;-1,6
Snåsa - Kjevlia;SN70850;08.1992;11,6;-0,4
Snåsa - Kjevlia;SN70850;09.1992;9,6;1,5
Snåsa - Kjevlia;SN70850;10.1992;-1,8;-6
Snåsa - Kjevlia;SN70850;11.1992;-1,3;0,6
Snåsa - Kjevlia;SN70850;12.1992;-1,7;2,8
Snåsa - Kjevlia;SN70850;01.1993;-1,7;4,6
Snåsa - Kjevlia;SN70850;02.1993;-2,4;3
Snåsa - Kjevlia;SN70850;03.1993;-0,8;1,5
Snåsa - Kjevlia;SN70850;04.1993;2,9;1,4
Snåsa - Kjevlia;SN70850;05.1993;8,3;0,9
Snåsa - Kjevlia;SN70850;06.1993;8,1;-3,5
Snåsa - Kjevlia;SN70850;07.1993;13,3;0,4
Snåsa - Kjevlia;SN70850;08.1993;11,3;-0,7
Snåsa - Kjevlia;SN70850;09.1993;7;-1,1
Snåsa - Kjevlia;SN70850;10.1993;2,3;-1,9
Snåsa - Kjevlia;SN70850;11.1993;-1,4;0,5
Snåsa - Kjevlia;SN70850;12.1993;-4,5;0
Snåsa - Kjevlia;SN70850;01.1994;-7,3;-1
Snåsa - Kjevlia;SN70850;02.1994;-9,6;-4,2
Snåsa - Kjevlia;SN70850;03.1994;-1,8;0,5
Snåsa - Kjevlia;SN70850;04.1994;3,2;1,7
Snåsa - Kjevlia;SN70850;05.1994;6;-1,4
Snåsa - Kjevlia;SN70850;06.1994;8,8;-2,8
Snåsa - Kjevlia;SN70850;07.1994;15,8;2,9
Snåsa - Kjevlia;SN70850;08.1994;13;1
Snåsa - Kjevlia;SN70850;09.1994;7,8;-0,3
Snåsa - Kjevlia;SN70850;10.1994;2,5;-1,7
Snåsa - Kjevlia;SN70850;11.1994;-0,6;1,3
Snåsa - Kjevlia;SN70850;12.1994;-0,7;3,8
Snåsa - Kjevlia;SN70850;01.1995;-4,4;1,9
Snåsa - Kjevlia;SN70850;02.1995;-1,6;3,8
Snåsa - Kjevlia;SN70850;03.1995;-1;1,3
Snåsa - Kjevlia;SN70850;04.1995;0,4;-1,1
Snåsa - Kjevlia;SN70850;05.1995;5,9;-1,5
Snåsa - Kjevlia;SN70850;06.1995;10,8;-0,8
Snåsa - Kjevlia;SN70850;07.1995;12,2;-0,7
Snåsa - Kjevlia;SN70850;08.1995;11,2;-0,8
Snåsa - Kjevlia;SN70850;09.1995;9;0,9
Snåsa - Kjevlia;SN70850;10.1995;5,6;1,4
Snåsa - Kjevlia;SN70850;11.1995;-3,5;-1,6
Snåsa - Kjevlia;SN70850;12.1995;-4,5;0
Snåsa - Kjevlia;SN70850;01.1996;-4,6;1,7
Snåsa - Kjevlia;SN70850;02.1996;-7,6;-2,2
Snåsa - Kjevlia;SN70850;03.1996;-1,9;0,4
Snåsa - Kjevlia;SN70850;04.1996;1,7;0,2
Snåsa - Kjevlia;SN70850;05.1996;6,1;-1,3
Snåsa - Kjevlia;SN70850;06.1996;10,5;-1,1
Snåsa - Kjevlia;SN70850;07.1996;12,1;-0,8
Snåsa - Kjevlia;SN70850;08.1996;15,7;3,7
Snåsa - Kjevlia;SN70850;09.1996;7,2;-0,9
Snåsa - Kjevlia;SN70850;10.1996;5,2;1
Snåsa - Kjevlia;SN70850;11.1996;-3,1;-1,2
Snåsa - Kjevlia;SN70850;12.1996;-6,1;-1,6
Snåsa - Kjevlia;SN70850;01.1997;-1,7;4,6
Snåsa - Kjevlia;SN70850;02.1997;-3,7;1,7
Snåsa - Kjevlia;SN70850;03.1997;-1,4;0,9
Snåsa - Kjevlia;SN70850;04.1997;-0,1;-1,6
Snåsa - Kjevlia;SN70850;05.1997;5,4;-2
Snåsa - Kjevlia;SN70850;06.1997;12,9;1,3
Snåsa - Kjevlia;SN70850;07.1997;16,8;3,9
Snåsa - Kjevlia;SN70850;08.1997;15,1;3,1
Snåsa - Kjevlia;SN70850;09.1997;9,2;1,1
Snåsa - Kjevlia;SN70850;10.1997;2;-2,2
Snåsa - Kjevlia;SN70850;11.1997;-1,4;0,5
Snåsa - Kjevlia;SN70850;12.1997;-2,5;2
Snåsa - Kjevlia;SN70850;01.1998;-2,7;3,6
Snåsa - Kjevlia;SN70850;02.1998;-1,5;3,9
Snåsa - Kjevlia;SN70850;03.1998;-2;0,3
Snåsa - Kjevlia;SN70850;04.1998;0,9;-0,6
Snåsa - Kjevlia;SN70850;05.1998;6,3;-1,1
Snåsa - Kjevlia;SN70850;06.1998;11,2;-0,4
Snåsa - Kjevlia;SN70850;07.1998;13,2;0,3
Snåsa - Kjevlia;SN70850;08.1998;11,4;-0,6
Snåsa - Kjevlia;SN70850;09.1998;10,2;2,1
Snåsa - Kjevlia;SN70850;10.1998;3,9;-0,3
Snåsa - Kjevlia;SN70850;11.1998;-3,6;-1,7
Snåsa - Kjevlia;SN70850;12.1998;-4;0,5
Snåsa - Kjevlia;SN70850;01.1999;-5,3;1
Snåsa - Kjevlia;SN70850;02.1999;-4,5;0,9
Snåsa - Kjevlia;SN70850;03.1999;-1;1,3
Snåsa - Kjevlia;SN70850;04.1999;3,4;1,9
Snåsa - Kjevlia;SN70850;05.1999;6,5;-0,9
Snåsa - Kjevlia;SN70850;06.1999;12,5;0,9
Snåsa - Kjevlia;SN70850;07.1999;12,6;-0,3
Snåsa - Kjevlia;SN70850;08.1999;10,9;-1,1
Snåsa - Kjevlia;SN70850;09.1999;12,3;4,2
Snåsa - Kjevlia;SN70850;10.1999;4,1;-0,1
Snåsa - Kjevlia;SN70850;11.1999;2,9;4,8
Snåsa - Kjevlia;SN70850;12.1999;-8,8;-4,3
Snåsa - Kjevlia;SN70850;01.2000;-1,7;4,6
Snåsa - Kjevlia;SN70850;02.2000;-1,6;3,8
Snåsa - Kjevlia;SN70850;03.2000;-2,8;-0,5
Snåsa - Kjevlia;SN70850;04.2000;2,4;0,9
Snåsa - Kjevlia;SN70850;05.2000;8,4;1
Snåsa - Kjevlia;SN70850;06.2000;9,1;-2,5
Snåsa - Kjevlia;SN70850;07.2000;12,6;-0,3
Snåsa - Kjevlia;SN70850;08.2000;11,3;-0,7
Snåsa - Kjevlia;SN70850;09.2000;9,9;1,8
Snåsa - Kjevlia;SN70850;10.2000;7,5;3,3
Snåsa - Kjevlia;SN70850;11.2000;2,3;4,2
Snåsa - Kjevlia;SN70850;12.2000;-4;0,5
Snåsa - Kjevlia;SN70850;01.2001;-2,3;4
Snåsa - Kjevlia;SN70850;02.2001;-7,9;-2,5
Snåsa - Kjevlia;SN70850;03.2001;-5,4;-3,1
Snåsa - Kjevlia;SN70850;04.2001;2,1;0,6
Snåsa - Kjevlia;SN70850;05.2001;6,6;-0,8
Snåsa - Kjevlia;SN70850;06.2001;11;-0,6
Snåsa - Kjevlia;SN70850;07.2001;13,6;0,7
Snåsa - Kjevlia;SN70850;08.2001;12,7;0,7
Snåsa - Kjevlia;SN70850;09.2001;9,6;1,5
Snåsa - Kjevlia;SN70850;10.2001;5,5;1,3
