"","species","kingdom","phylum","tempcat","N","Duration","regslope_temp_leading","se_temp_leading","Rtemp_leading"
"651","Schistidium maritimum","Plantae","Bryophyta","generalist",2,2004.73666666667,0.0100737296924671,NA,1
"652","Schistidium papillosum","Plantae","Bryophyta","generalist",15,1996.01898148148,0.37439067516835,0.227954214770321,0.414536449333518
"653","Schistochilopsis incisa","Plantae","Marchantiophyta","generalist",8,2002.98166666667,0.622929816475016,0.298880663185301,0.64803514509002
"654","Schistostega pennata","Plantae","Bryophyta","generalist",3,1996.00666666667,0.778623547487075,0.182951817636029,0.973487846741326
"655","Schljakovianthus quadrilobus","Plantae","Marchantiophyta","cold",4,1977.15166666667,-0.254433949998471,0.732950948719204,-0.238385938290949
"656","Schoenus ferrugineus","Plantae","Tracheophyta","generalist",17,2017.34691943128,-0.0758634374709166,0.151217103791654,-0.128461396648356
"657","Scirpus sylvaticus","Plantae","Tracheophyta","generalist",15,2004.62557077626,0.37475605436892,0.19720436099235,0.466262249027225
"658","Sciuro-hypnum plumosum","Plantae","Bryophyta","generalist",4,2004.64206008584,0.028111645285031,0.842340231848479,0.0235918951561375
"659","Scolopax rusticola","Animalia","Chordata","generalist",2,1953.15166666667,0.0902957212874143,NA,1
"660","Scorpidium revolvens","Plantae","Bryophyta","generalist",7,2006.09166666667,0.417175911390028,0.318587827361894,0.505333124372651
"661","Scorzoneroides autumnalis","Plantae","Tracheophyta","generalist",7,1999.87098445596,-0.462887685635013,0.268595419534468,-0.610447488611657
"662","Scrophularia nodosa","Plantae","Tracheophyta","generalist",21,2001.34691943128,-0.216620058077583,0.17636625810943,-0.271216086832648
"663","Scutellaria galericulata","Plantae","Tracheophyta","generalist",15,2008.01898148148,0.0705996665438896,0.180007838034338,0.108139717358179
"664","Sedum anglicum","Plantae","Tracheophyta","warm",6,1997.01898148148,-0.0973401481618974,0.0910354772616326,-0.47147658400918
"665","Sedum annuum","Plantae","Tracheophyta","generalist",23,2001.34691943128,-0.428728110898119,0.1393969662704,-0.557274212037369
"666","Selaginella selaginoides","Plantae","Tracheophyta","semicold",37,2003.34691943128,0.0534067827262508,0.15911219274623,0.0566449325609243
"667","Seligeria diversifolia","Plantae","Bryophyta","semicold",10,2016.00666666667,0.191101193038058,0.181799384370182,0.348363180323081
"668","Seligeria recurvata","Plantae","Bryophyta","generalist",13,2016.00666666667,0.0106408820673064,0.141974953526005,0.0225922086446586
"669","Sialis lutaria","Animalia","Arthropoda","generalist",7,2016.59029126214,0.030256465670263,0.0322780309101823,0.386608930022715
"670","Sibbaldia procumbens","Plantae","Tracheophyta","cold",22,2001.02018779343,-0.515724449991514,0.342491507441337,-0.31910438174195
"671","Sigara distincta","Animalia","Arthropoda","generalist",15,2016.72666666667,0.0548683032621734,0.280074707710482,0.0542545088220586
"672","Silene acaulis","Plantae","Tracheophyta","semicold",28,2002.34691943128,-0.585670147273426,0.22225596476774,-0.459105602665663
"673","Silene flos-cuculi","Plantae","Tracheophyta","generalist",15,2014.01898148148,-0.121801606475455,0.262204346236637,-0.127781095440977
"674","Silene suecica","Plantae","Tracheophyta","cold",72,2017.565,-0.0799884907457256,0.164972928731851,-0.0578545811731026
"675","Silene vulgaris","Plantae","Tracheophyta","generalist",15,2001.01898148148,-0.947715268109684,0.213159523705429,-0.77669969319566
"676","Siphonoperla burmeisteri","Animalia","Arthropoda","semicold",40,2016.02018779343,-0.0541372059729258,0.0773417828432128,-0.112825667616715
"677","Siphula ceratites","Fungi","Ascomycota","generalist",4,1985.02018779343,-0.258838753436107,0.616727311021072,-0.284506456176108
"678","Sitta europaea","Animalia","Chordata","generalist",3,2002.51611111111,0.879094920962945,0.936123865010097,0.684553767456647
"679","Solanum lycopersicum","Plantae","Tracheophyta","semiwarm",8,2009.91746031746,0.0489025040039875,0.0172648869872438,0.756392971490499
"680","Somateria mollissima","Animalia","Chordata","generalist",8,1997.98166666667,-0.395264951215283,0.379176707549561,-0.391584853723789
"681","Sonchus arvensis","Plantae","Tracheophyta","generalist",13,1999.01898148148,-0.303711563251718,0.242511875219983,-0.35325501233164
"682","Sorex araneus","Animalia","Chordata","generalist",6,2006.87098445596,0.846618061570279,0.610563246559832,0.569766150014115
"683","Sorex minutus","Animalia","Chordata","generalist",4,2006.87098445596,-0.251435795178738,0.404329733835155,-0.402524024069553
"684","Sparganium angustifolium","Plantae","Tracheophyta","generalist",24,2000.05666666667,-0.123495354954133,0.239771056593788,-0.10915402781765
"685","Sparganium emersum","Plantae","Tracheophyta","generalist",2,1974.93234042553,-0.183146022301666,NA,-1
"686","Sparganium natans","Plantae","Tracheophyta","generalist",12,1998.99166666667,0.139038180491139,0.343486295153602,0.126968361562614
"687","Spergularia marina","Plantae","Tracheophyta","generalist",56,2012.02166666667,0.100069107843304,0.091892440949958,0.146590645327201
"688","Sphagnum angustifolium","Plantae","Bryophyta","generalist",22,2014.02018779343,-0.25298080259578,0.142438266332121,-0.369099774551216
"689","Sphagnum balticum","Plantae","Bryophyta","generalist",14,2017.02018779343,-0.183498223262613,0.239245456313218,-0.216174841393071
"690","Sphagnum capillifolium","Plantae","Bryophyta","generalist",21,2014.20625,-0.128885492442857,0.15896667148301,-0.182867059649099
"691","Sphagnum compactum","Plantae","Bryophyta","generalist",15,2017.15166666667,0.141376081668024,0.183428891210002,0.209042173661023
"692","Sphagnum divinum","Plantae","Bryophyta","generalist",7,2014.59029126214,-0.300731074379273,0.213870145104302,-0.53233711993838
"693","Sphagnum fallax","Plantae","Bryophyta","generalist",25,2010.02018779343,-0.189021097134778,0.157566939456667,-0.242662458890945
"694","Sphagnum flexuosum","Plantae","Bryophyta","generalist",17,2015.02018779343,-0.230345577166758,0.19882339907429,-0.286587216058903
"695","Sphagnum fuscum","Plantae","Bryophyta","generalist",18,2014.02018779343,-0.161553680033441,0.111596251172943,-0.340313551926742
"696","Sphagnum girgensohnii","Plantae","Bryophyta","generalist",18,2011.15166666667,-0.191267258991511,0.178052832412126,-0.259364059553646
"697","Sphagnum isoviitae","Plantae","Bryophyta","generalist",32,2016.02018779343,-0.190515020515595,0.142930820613345,-0.236455350446945
"698","Sphagnum lindbergii","Plantae","Bryophyta","generalist",18,2017.34691943128,-0.145444917212133,0.220822824214148,-0.162474545611885
"699","Sphagnum papillosum","Plantae","Bryophyta","generalist",35,2014.34691943128,-0.0538568231029967,0.100063344846371,-0.0932847923655119
"700","Sphagnum platyphyllum","Plantae","Bryophyta","generalist",9,2014.02018779343,-0.130860392827409,0.395394856564792,-0.124124237692304
"701","Sphagnum riparium","Plantae","Bryophyta","generalist",10,2015.09166666667,-0.316636955464228,0.211769679362739,-0.467348658774649
"702","Sphagnum rubellum","Plantae","Bryophyta","generalist",29,2014.02018779343,-0.0159746356711425,0.14536802987078,-0.0211438016386662
"703","Sphagnum rubiginosum","Plantae","Bryophyta","generalist",12,2006.72666666667,-0.0872056187785522,0.23011070652475,-0.118990188889575
"704","Sphagnum russowii","Plantae","Bryophyta","generalist",22,2017.09166666667,-0.211954745618434,0.150644300616958,-0.300109948541134
"705","Sphagnum squarrosum","Plantae","Bryophyta","generalist",9,2016.02018779343,-0.0452307755269255,0.254921368505988,-0.0669120558075395
"706","Sphagnum subnitens","Plantae","Bryophyta","generalist",24,2014.02018779343,-0.16816454407085,0.191141925709897,-0.184356539327893
"707","Sphagnum subsecundum","Plantae","Bryophyta","generalist",18,2017.02018779343,-0.311255123918011,0.192695365254864,-0.374440289868878
"708","Sphagnum tenellum","Plantae","Bryophyta","generalist",20,2014.02018779343,0.126231884967168,0.137908953276938,0.210892545332768
"709","Sphagnum teres","Plantae","Bryophyta","semicold",13,2016.02018779343,-0.214346701646764,0.220536097831781,-0.281222635482962
"710","Sphagnum warnstorfii","Plantae","Bryophyta","semicold",19,2017.15166666667,0.0281859735089206,0.220661711354993,0.0309651570572906
"711","Sphenolobus minutus","Plantae","Marchantiophyta","generalist",15,2009.64206008584,0.842682024579225,0.283557554855452,0.636031444354289
"712","Stellaria crassifolia","Plantae","Tracheophyta","generalist",9,1999.01898148148,-0.196716900668489,0.481392254436073,-0.152642066784917
"713","Stellaria graminea","Plantae","Tracheophyta","generalist",35,2001.02018779343,-0.325217133917794,0.144327244104461,-0.365166448770848
"714","Stellaria longifolia","Plantae","Tracheophyta","generalist",13,1994.21277777778,-0.49793441869668,0.245370338248554,-0.521916505472166
"715","Stellaria nemorum","Plantae","Tracheophyta","generalist",29,2001.34691943128,-0.571875687121678,0.152463005290055,-0.585299555547474
"716","Stercorarius parasiticus","Animalia","Chordata","generalist",2,1950.98166666667,-0.616986626362236,NA,-1
"717","Stereocaulon vesuvianum","Fungi","Ascomycota","generalist",3,1976.66355932203,2.27472501979006,3.59712280641005,0.53447293983014
"718","Steromphala cineraria","Animalia","Mollusca","generalist",21,2010.02166666667,-0.13807452649045,0.0873025039236651,-0.341078261970505
"719","Struthiopteris spicant","Plantae","Tracheophyta","generalist",44,2005.34691943128,-0.103900609552269,0.148358176048746,-0.107438723096137
"720","Sturnus vulgaris","Animalia","Chordata","generalist",4,1958.97166666667,-0.228542701537632,0.296519584609274,-0.478546600931653
"721","Suaeda maritima","Plantae","Tracheophyta","semiwarm",5,1999.01898148148,0.0589579970181403,0.511965200937717,0.0663412791315894
"722","Succisa pratensis","Plantae","Tracheophyta","generalist",39,2001.34691943128,-0.204820942782632,0.168334333547706,-0.196146878799096
"723","Syntrichia ruralis","Plantae","Bryophyta","generalist",8,2013.73666666667,0.440484240295419,0.196533359616767,0.675053966293263
"724","Tachinus pallipes","Animalia","Arthropoda","semicold",3,1983.62557077626,0.294828716373236,0.0511808115930286,0.985264593241458
"725","Tayloria lingulata","Plantae","Bryophyta","cold",2,1976.49333333333,-12.2062991956188,NA,-1
"726","Tectura virginea","Animalia","Mollusca","semicold",14,2010.02166666667,-0.079815840483586,0.0915624696180259,-0.244032884119503
"727","Testudinalia testudinalis","Animalia","Mollusca","cold",7,2009.00666666667,-0.0774431664706263,0.0453117113487695,-0.607267586796085
"728","Tetralophozia setiformis","Plantae","Marchantiophyta","generalist",4,2013.565,0.23521058777491,0.0632547588404531,0.93468363740749
"729","Tetrao urogallus","Animalia","Chordata","generalist",5,2008.15166666667,-0.358796730436436,0.119615327230558,-0.86599568391364
"730","Tetraplodon mnioides","Plantae","Bryophyta","semicold",8,2010.15166666667,0.205108072969176,0.521768331354992,0.158455612307095
"731","Thalictrum alpinum","Plantae","Tracheophyta","semicold",36,2010.565,-0.296869913089547,0.191182025456592,-0.257336544326145
"732","Thalictrum flavum","Plantae","Tracheophyta","generalist",22,2006.99166666667,-0.0768631843963187,0.185695811740468,-0.0921613867646478
"733","Timmia bavarica","Plantae","Bryophyta","cold",2,1966.97166666667,-1.13443161173256,NA,-1
"734","Tofieldia pusilla","Plantae","Tracheophyta","semicold",37,2004.565,-0.237070692380608,0.169833368895648,-0.229644576359047
"735","Tortella tortuosa","Plantae","Bryophyta","generalist",25,2013.93234042553,0.428989746531423,0.191553438281814,0.423114393596131
"736","Tortula subulata","Plantae","Bryophyta","generalist",3,2005.73666666667,0.0964034231848674,0.0069796633809243,0.997389337329065
"737","Trichophorum cespitosum","Plantae","Tracheophyta","generalist",36,2002.565,-0.215009282225567,0.161509234351612,-0.222580366554612
"738","Triglochin palustris","Plantae","Tracheophyta","generalist",30,2001.34691943128,-0.0428364251821705,0.146181728705013,-0.0552937683019543
"739","Trilophozia quinquedentata","Plantae","Marchantiophyta","generalist",14,2012.15166666667,0.624942196127399,0.20283273364588,0.664589166230958
"740","Tripleurospermum subpolare","Plantae","Tracheophyta","semicold",22,2005.05738636364,-0.18529322073833,0.272338380906821,-0.150406611688616
"741","Tritia incrassata","Animalia","Mollusca","generalist",4,2009.00666666667,-0.0680935805881948,0.014173587408514,-0.959300813181104
"742","Trollius europaeus","Plantae","Tracheophyta","semicold",11,2005.02018779343,-0.137592469888232,0.2867512957402,-0.157936608776583
"743","Turdus iliacus","Animalia","Chordata","cold",4,2011.15166666667,-0.550823154479777,0.405143756203005,-0.693043517248544
"744","Turdus philomelos","Animalia","Chordata","semicold",2,2005.55833333333,-0.456876976398181,NA,-1
"745","Turdus pilaris","Animalia","Chordata","cold",13,1997.93333333333,-0.185856132431371,0.165399859095237,-0.320885110819511
"746","Turritella communis","Animalia","Mollusca","semiwarm",10,2008.05738636364,-0.0728709632698209,0.0456705623233502,-0.491334132484677
"747","Udea lutealis","Animalia","Arthropoda","generalist",5,2015.62557077626,-0.090488763397101,0.247178423683404,-0.20679176670558
"748","Ulmus glabra","Plantae","Tracheophyta","generalist",36,2004.34691943128,-0.0882085818322923,0.137590320435576,-0.109288455006879
"749","Ulota drummondii","Plantae","Bryophyta","generalist",4,2006.00666666667,0.292270247901209,0.055946032432586,0.965257104960192
"750","Ulota phyllantha","Plantae","Bryophyta","semiwarm",2,2008.73666666667,0.180322335265189,NA,1
"751","Uria aalge","Animalia","Chordata","generalist",2,1997.97166666667,-1.04113364049697,NA,-1
"752","Usnea dasypoga","Fungi","Ascomycota","generalist",14,2000.20625,-0.118258215315106,0.200989405279978,-0.167452506347045
"753","Utricularia intermedia","Plantae","Tracheophyta","generalist",17,2008.34691943128,0.206985109426139,0.148797628838183,0.338026068475013
"754","Utricularia minor","Plantae","Tracheophyta","generalist",11,1999.05666666667,0.222623081021316,0.331231339767759,0.218616605981524
"755","Utricularia vulgaris","Plantae","Tracheophyta","generalist",5,2007.39061032864,-0.636178907538634,0.472727283909798,-0.613546369786078
"756","Vaccinium microcarpum","Plantae","Tracheophyta","semicold",65,2016.34691943128,-0.0636691907103289,0.154053033637908,-0.0519997008683183
"757","Vaccinium myrtillus","Plantae","Tracheophyta","generalist",31,2002.565,-0.466387153004295,0.19541430084441,-0.405181558003175
"758","Vaccinium oxycoccos","Plantae","Tracheophyta","generalist",58,2016.34691943128,0.0166932449228767,0.109987842916556,0.0202774231208884
"759","Vaccinium uliginosum","Plantae","Tracheophyta","generalist",31,2002.565,-0.408270303633875,0.19995171273477,-0.35453215456481
"760","Valeriana excelsa","Plantae","Tracheophyta","generalist",76,2015.565,-0.155666160901648,0.113282221762797,-0.157741192710395
"761","Veronica alpina","Plantae","Tracheophyta","cold",29,2005.05666666667,-0.431219609031756,0.235435682379615,-0.332440030606128
"762","Veronica arvensis","Plantae","Tracheophyta","generalist",7,2000.21277777778,0.170152025464443,0.188571604926542,0.374210960693972
"763","Veronica beccabunga","Plantae","Tracheophyta","generalist",12,2004.62990196078,0.0571364259447514,0.0820650694883943,0.215018527008037
"764","Veronica fruticans","Plantae","Tracheophyta","semicold",20,2001.34691943128,-0.54999401389836,0.274838923623394,-0.426602068392453
"765","Veronica scutellata","Plantae","Tracheophyta","generalist",14,2006.99166666667,-0.0918294156556103,0.1538319943158,-0.169820510797302
"766","Veronica serpyllifolia","Plantae","Tracheophyta","generalist",26,2005.99166666667,-0.392786768220649,0.201998110533697,-0.368922175224565
"767","Viburnum opulus","Plantae","Tracheophyta","generalist",21,2003.99166666667,-0.229690059025625,0.196218230487777,-0.259360877725249
"768","Vicia sepium","Plantae","Tracheophyta","generalist",33,2001.02018779343,-0.402047596214652,0.158082974881494,-0.415490255513132
"769","Vicia sylvatica","Plantae","Tracheophyta","generalist",34,2001.34691943128,-0.242839789796805,0.147404082032725,-0.279613145261297
"770","Viola biflora","Plantae","Tracheophyta","cold",34,2004.565,-0.301057329500119,0.177678931469089,-0.286933558225409
"771","Viola canina","Plantae","Tracheophyta","generalist",49,2014.34691943128,-0.107016103721342,0.131820528472807,-0.117596203334024
"772","Viola epipsila","Plantae","Tracheophyta","semicold",8,2005.70735294118,-0.583340181969213,0.27190276504843,-0.658869179051511
"773","Viola mirabilis","Plantae","Tracheophyta","generalist",28,2005.34691943128,-0.239779717178964,0.153602305216084,-0.292734520852033
"774","Viola palustris","Plantae","Tracheophyta","generalist",38,2009.565,-0.352982049992104,0.158382773131199,-0.348199295819495
"775","Viola riviniana","Plantae","Tracheophyta","generalist",50,2016.34691943128,-0.30423838149417,0.128568192616328,-0.323220936385123
"776","Volvopluteus gloiocephalus","Fungi","Basidiomycota","generalist",2,2013.00677083333,0.653845638164475,NA,1
"777","Woodsia alpina","Plantae","Tracheophyta","semicold",20,2000.34691943128,0.0577545785662539,0.214180481842625,0.0634300202347138
"778","Woodsia ilvensis","Plantae","Tracheophyta","generalist",28,2000.34691943128,-0.274940196753078,0.138504410606705,-0.36278159581274
"779","Xanthorhoe decoloraria","Animalia","Arthropoda","cold",6,2004.64206008584,-0.825840967418428,0.395577285074796,-0.722108906972317
